route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,13,0,1.0,13.9,75.31
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,13,0,7.0,16.9,137.84
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,13,0,3.0,14.9,220.24
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,14,0,5.0,14.966666666666669,192.11
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,14,0,4.0,12.966666666666669,34.36
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,14,0,5.0,13.966666666666669,264.24
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,14,0,1.0,11.966666666666669,102.76
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,14,0,8.0,14.966666666666669,186.69
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,14,0,5.0,12.966666666666669,219.13
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,15,0,6.0,14.25,141.47
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,15,0,4.0,13.25,32.21
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,15,0,5.0,12.25,196.19
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,15,0,2.0,12.25,109.28
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,15,0,10.0,14.25,134.08
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,15,0,4.0,13.25,221.48
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,16,0,6.0,14.95,187.55
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,16,0,5.0,14.966666666666669,29.71
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,16,0,6.0,13.95,277.85
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,16,0,1.0,12.966666666666669,108.08
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,16,0,8.0,15.966666666666669,185.17
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,16,0,5.0,12.95,281.89
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,17,0,6.0,13.95,126.68
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,17,0,6.0,14.95,32.32
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,17,0,5.0,13.95,257.04
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,17,0,1.0,12.95,112.06
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,17,0,11.0,14.95,119.6
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,17,0,4.0,12.95,286.48
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,18,0,5.0,15.95,145.21
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,18,0,5.0,14.95,35.19
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,18,0,5.0,15.95,292.18
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,18,0,1.0,13.95,120.91
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,18,0,8.0,16.95,138.54
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,18,0,7.0,14.95,324.75
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,19,0,9.0,15.95,160.71
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,19,0,2.0,15.95,30.31
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,19,0,7.0,16.95,321.48
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,19,0,1.0,15.95,123.54
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,19,0,9.0,17.95,154.73
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,19,0,6.0,15.95,299.7
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,20,0,6.0,14.616666666666667,130.54
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,20,0,2.0,13.616666666666667,29.96
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,20,0,7.0,14.616666666666667,201.95
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,20,0,2.0,13.616666666666667,114.54
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,20,0,10.0,16.616666666666667,120.71
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,20,0,5.0,13.616666666666667,211.44
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,17,1,6.0,12.641666666666666,171.75
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,17,1,6.5,12.15,39.18
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,17,1,6.0,12.141666666666666,255.685
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,17,1,1.0,11.65,91.215
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,17,1,5.0,13.15,170.365
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,17,1,6.0,11.641666666666666,314.49
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,18,1,7.0,16.116666666666667,183.73
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,18,1,5.0,16.116666666666667,56.5
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,18,1,7.0,15.116666666666667,272.61
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,18,1,1.0,15.116666666666667,104.59
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,18,1,9.0,16.116666666666667,181.77
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,18,1,6.0,14.116666666666667,321.98
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,19,1,8.0,13.683333333333334,179.3
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,19,1,4.0,14.683333333333334,42.97
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,19,1,6.0,14.683333333333334,266.37
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,19,1,1.0,13.683333333333334,99.65
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,19,1,8.0,15.683333333333334,177.56
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,19,1,6.0,14.683333333333334,314.64
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,20,1,6.0,13.983333333333333,145.24
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,20,1,3.0,12.983333333333333,39.31
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,20,1,7.0,13.983333333333333,209.94
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,20,1,2.0,12.983333333333333,91.05
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,20,1,6.0,14.983333333333333,142.06
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,20,1,9.0,12.983333333333333,235.38
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,21,1,5.0,11.575,143.775
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,21,1,3.5,11.075,39.010000000000005
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,21,1,4.5,11.075,207.89
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,21,1,2.0,10.575,86.41499999999999
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,21,1,7.0,12.075,140.64999999999998
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,21,1,5.0,12.066666666666666,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,22,1,6.0,10.266666666666667,142.4
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,22,1,4.0,10.266666666666667,41.49
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,22,1,5.0,10.266666666666667,205.93
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,22,1,1.0,10.266666666666667,117.9
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,22,1,4.0,12.266666666666667,139.33
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,22,1,6.0,9.266666666666667,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,23,1,5.0,8.983333333333333,141.25
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,23,1,3.0,8.983333333333333,51.07
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,23,1,5.0,8.983333333333333,204.31
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,23,1,2.0,7.983333333333333,113.18
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,23,1,6.0,7.983333333333333,138.23
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,23,1,4.0,9.983333333333333,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,7,2,6.0,11.2,142.81
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,7,2,4.0,10.2,38.73
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,7,2,8.0,9.2,194.32
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,7,2,2.0,9.2,83.9
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,7,2,7.0,12.2,136.32
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,7,2,7.0,10.2,236.57
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,8,2,6.0,10.516666666666667,176.48
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,8,2,4.0,10.516666666666667,38.91
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,8,2,7.0,10.516666666666667,240.99
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,8,2,2.0,10.516666666666667,86.84
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,8,2,8.0,11.516666666666667,166.31
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,8,2,4.0,10.516666666666667,305.63
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,9,2,5.0,11.983333333333333,182.95
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,9,2,6.0,10.983333333333333,51.84
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,9,2,7.0,10.983333333333333,250.18
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,9,2,1.0,10.983333333333333,88.84
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,9,2,6.0,12.983333333333333,173.01
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,9,2,4.0,10.983333333333333,306.75
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,10,2,4.0,13.833333333333334,184.39
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,10,2,2.0,11.833333333333334,39.3
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,10,2,6.0,12.833333333333334,252.16
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,10,2,1.0,10.833333333333334,93.15
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,10,2,5.0,13.833333333333334,174.38
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,10,2,7.0,12.833333333333334,309.16
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,11,2,3.0,13.166666666666666,183.39
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,11,2,3.0,11.166666666666666,39.11
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,11,2,3.0,12.166666666666666,250.77
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,11,2,1.0,11.166666666666666,67.0
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,11,2,2.0,13.166666666666666,173.43
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,11,2,3.0,12.166666666666666,307.48
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,12,2,2.0,12.8,148.59
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,12,2,2.0,12.8,39.27
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,12,2,4.0,11.8,205.69
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,12,2,1.0,11.8,68.05
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,12,2,3.0,12.8,142.28
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,12,2,6.0,11.8,247.77
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,13,2,2.0,14.8,150.61
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,13,2,3.0,14.8,39.71
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,13,2,2.0,13.8,208.47
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,13,2,1.0,12.8,70.9
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,13,2,1.0,14.8,144.22
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,13,2,7.0,13.8,251.08
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,14,2,4.0,11.916666666666666,147.76
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,14,2,3.0,11.916666666666666,42.3
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,14,2,5.0,11.916666666666666,204.52
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,14,2,2.0,10.933333333333334,87.67
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,14,2,5.0,12.916666666666666,141.48
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,14,2,6.0,10.916666666666666,246.37
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,16,2,3.0,12.5,171.59
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,16,2,4.0,12.5,39.17
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,16,2,4.0,12.5,255.45
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,16,2,1.0,12.5,88.83
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,16,2,2.0,13.5,170.2
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,16,2,6.0,11.5,301.81
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,18,2,7.0,17.533333333333335,180.77
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,18,2,4.0,17.533333333333335,46.36
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,18,2,6.0,17.533333333333335,268.43
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,18,2,1.0,16.533333333333335,98.4
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,18,2,8.0,17.533333333333335,178.96
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,18,2,4.0,17.533333333333335,317.06
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,19,2,7.0,15.233333333333333,178.59
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,19,2,5.0,15.233333333333333,39.65
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,19,2,8.0,14.233333333333333,265.34
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,19,2,1.0,14.233333333333333,96.13
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,19,2,9.0,15.233333333333333,176.87
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,19,2,5.0,14.233333333333333,313.44
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,20,2,6.0,12.841666666666669,144.79500000000002
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,20,2,3.0,11.85,39.22
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,20,2,6.5,11.85,209.33
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,20,2,1.5,11.85,89.68
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,20,2,7.0,12.85,141.63
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,20,2,6.0,11.841666666666669,234.925
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,21,2,5.5,11.325,143.825
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,21,2,2.5,11.325,39.015
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,21,2,7.0,11.325,207.94
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,21,2,1.5,10.825,86.56
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,21,2,5.5,12.825,140.7
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,21,2,5.5,11.325,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,22,2,4.0,11.283333333333331,142.13
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,22,2,2.0,10.283333333333331,41.39
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,22,2,3.0,11.283333333333331,205.55
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,22,2,2.0,9.283333333333331,116.78
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,22,2,4.0,12.283333333333331,139.07
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,22,2,4.0,10.283333333333331,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,23,2,4.0,10.016666666666667,141.65
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,23,2,3.0,9.016666666666667,51.21
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,23,2,5.0,9.016666666666667,204.86
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,23,2,2.0,9.016666666666667,114.75
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,23,2,6.0,11.016666666666667,138.59
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,23,2,5.0,9.016666666666667,234.78
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,7,3,5.0,10.866666666666667,142.22
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,7,3,4.0,9.866666666666667,41.78
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,7,3,6.0,10.866666666666667,193.49
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,7,3,1.0,9.866666666666667,82.15
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,7,3,7.0,12.866666666666667,135.75
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,7,3,3.0,9.866666666666667,236.57
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,9,3,6.0,13.866666666666667,183.09
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,9,3,6.0,11.866666666666667,48.68
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,9,3,7.0,13.866666666666667,250.37
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,9,3,1.0,11.866666666666667,89.28
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,9,3,6.0,13.866666666666667,173.15
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,9,3,5.0,13.866666666666667,306.99
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,10,3,3.0,15.883333333333333,184.17
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,10,3,4.0,12.883333333333333,39.26
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,10,3,5.0,13.883333333333333,251.87
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,10,3,1.0,11.883333333333333,92.52
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,10,3,5.0,14.883333333333333,174.17
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,10,3,5.0,13.883333333333333,308.8
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,11,3,2.0,14.558333333333334,183.695
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,11,3,2.0,13.058333333333334,39.17
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,11,3,3.5,13.058333333333334,251.19
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,11,3,1.0,12.058333333333334,65.60499999999999
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,11,3,2.0,15.058333333333334,173.72
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,11,3,5.0,13.558333333333334,307.985
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,12,3,2.0,14.35,148.04
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,12,3,3.0,13.35,39.15
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,12,3,2.0,13.35,204.91
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,12,3,1.0,11.366666666666667,64.64
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,12,3,2.0,13.35,141.75
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,12,3,4.0,12.35,246.83
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,13,3,3.0,15.116666666666667,149.74
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,13,3,4.0,13.116666666666667,39.52
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,13,3,3.0,14.116666666666667,207.26
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,13,3,1.0,13.116666666666667,66.56
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,13,3,3.0,14.116666666666667,143.38
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,13,3,5.0,13.116666666666667,249.63
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,14,3,6.0,14.95,136.77
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,14,3,4.0,13.95,42.38
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,14,3,5.0,13.95,172.34
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,14,3,1.0,12.95,86.53
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,14,3,6.0,15.95,129.97
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,14,3,4.0,13.95,246.89
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,15,3,5.0,14.233333333333333,147.63
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,15,3,2.0,13.233333333333333,39.06
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,15,3,5.0,12.233333333333333,204.36
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,15,3,1.0,11.233333333333333,85.18
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,15,3,5.0,14.233333333333333,141.35
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,15,3,6.0,14.233333333333333,246.16
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,16,3,6.0,13.983333333333333,174.21
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,16,3,5.0,12.983333333333333,39.35
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,16,3,6.0,12.983333333333333,259.18
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,16,3,1.0,10.983333333333333,89.19
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,16,3,9.0,15.983333333333333,172.71
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,16,3,6.0,13.983333333333333,331.4
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,18,3,6.0,17.666666666666668,177.45
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,18,3,4.0,17.683333333333334,42.83
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,18,3,8.0,16.666666666666668,263.74
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,18,3,2.0,15.683333333333334,92.33
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,18,3,7.0,17.666666666666668,175.8
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,18,3,3.0,16.666666666666668,337.29
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,19,3,8.0,15.216666666666669,182.5
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,19,3,5.0,14.216666666666669,43.2
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,19,3,8.0,15.216666666666669,270.87
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,19,3,1.0,14.216666666666669,97.2
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,19,3,7.0,16.216666666666665,180.6
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,19,3,4.0,14.216666666666669,319.94
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,20,3,7.0,13.2,144.33
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,20,3,3.0,12.2,39.12
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,20,3,7.0,13.2,207.19
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,20,3,2.0,12.2,85.99
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,20,3,9.0,14.2,140.19
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,20,3,4.0,13.2,219.28
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,7,4,4.0,12.566666666666666,109.96
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,7,4,1.0,12.566666666666666,28.96
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,7,4,3.0,12.566666666666666,159.82
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,7,4,1.0,11.566666666666666,82.09
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,7,4,4.0,12.566666666666666,105.32
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,7,4,2.0,11.566666666666666,180.01
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,8,4,3.0,12.716666666666669,140.58
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,8,4,2.0,11.716666666666669,29.12
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,8,4,3.0,11.716666666666669,206.95
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,8,4,2.0,10.733333333333333,85.59
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,8,4,3.0,13.716666666666669,130.75
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,8,4,3.0,11.716666666666669,245.23
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,9,4,1.0,14.166666666666666,141.44
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,9,4,4.0,13.166666666666666,29.24
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,9,4,2.0,12.166666666666666,208.13
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,9,4,1.0,12.166666666666666,88.21
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,9,4,3.0,14.166666666666666,131.57
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,9,4,3.0,13.166666666666666,246.6
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,10,4,2.0,14.2,142.64
Chennai Citi Centre,Semmozhi Poonga,Moto,1.0,10,4,2.0,13.2,29.41
Chennai Citi Centre,Semmozhi Poonga,Premier,4.0,10,4,2.0,13.2,209.76
Chennai Citi Centre,Semmozhi Poonga,Uber Auto,3.0,10,4,1.0,13.2,91.84
Chennai Citi Centre,Semmozhi Poonga,Uber Go,4.0,10,4,3.0,15.2,132.71
Chennai Citi Centre,Semmozhi Poonga,UberXL,6.0,10,4,2.0,14.2,248.47
Chennai Citi Centre,Semmozhi Poonga,Go Sedan,4.0,11,4,3.0,12.35,143.17
